resultsTargetWeights;resultsAlignWeights;resultsCohesionWeights;resultsSeparateWeights;resultsNumPreys;resultsNumPredators
0.45796;0.5793241;0.5281317;0.4641925;25;0
0.4561692;0.5798451;0.5277027;0.4651256;25;0
0.4544885;0.5803624;0.5272889;0.4659905;25;0
0.4529197;0.5808746;0.526886;0.4667903;25;0
0.4514614;0.5813809;0.5264908;0.4675291;26;0
0.4712597;0.5595;0.5424452;0.4886647;24;0
0.4937332;0.6222479;0.4960523;0.5088424;25;0
0.4933259;0.6227373;0.4956628;0.509427;25;0
0.4929424;0.6232163;0.4952695;0.5099704;25;0
0.4925824;0.6236842;0.4948721;0.510477;25;0
0.4922458;0.6241404;0.4944693;0.5109515;25;0
0.4919325;0.6245844;0.4940599;0.5113981;25;0
0.491643;0.6250157;0.4936428;0.5118209;25;0
0.4913776;0.6254339;0.4932173;0.5122236;25;0
0.491137;0.6258385;0.492783;0.5126102;25;0
0.4909222;0.626229;0.4923394;0.5129843;25;0
0.4907338;0.6266053;0.4918864;0.51335;25;0
0.490573;0.6269671;0.4914237;0.5137116;25;0
0.4904404;0.6273141;0.4909516;0.5140736;25;0
0.4903368;0.6276464;0.4904701;0.5144421;25;0
0.4902628;0.6279638;0.4899797;0.5148239;25;0
0.4902183;0.6282664;0.4894808;0.515228;25;0
0.4902033;0.6285544;0.4889738;0.5156661;25;0
0.4902176;0.6288279;0.4884596;0.5161535;25;0
0.4902605;0.6290873;0.4879389;0.5167117;25;0
0.490331;0.6293325;0.4874124;0.5173691;25;0
0.4904281;0.6295644;0.4868812;0.518165;26;0
